Tue Mar 21 15:37:28 2023:NOTICE:printLogHeader: hector version 2.5.0
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1858 T=-0.237448 degC Dtdt=0.00187737 DHdt_no_ice=0.0156976 cm/yr slr_no_ice=1.55578 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1859 T=-0.217912 degC dTdt=0.0228533 dHdt=-0.00441211 cm/yr slr=13.6725 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1859 T=-0.217912 degC Dtdt=0.0228533 DHdt_no_ice=0.0697004 cm/yr slr_no_ice=1.62548 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1860 T=-0.191741 degC dTdt=0.0221508 dHdt=0.0136859 cm/yr slr=13.6862 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1860 T=-0.191741 degC Dtdt=0.0221508 DHdt_no_ice=0.0700377 cm/yr slr_no_ice=1.69552 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1861 T=-0.17361 degC dTdt=0.0117191 dHdt=0.0749548 cm/yr slr=13.7611 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1861 T=-0.17361 degC Dtdt=0.0117191 DHdt_no_ice=0.0454088 cm/yr slr_no_ice=1.74092 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1862 T=-0.168303 degC dTdt=0.00491046 dHdt=0.111289 cm/yr slr=13.8724 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1862 T=-0.168303 degC Dtdt=0.00491046 DHdt_no_ice=0.0288119 cm/yr slr_no_ice=1.76974 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1863 T=-0.163789 degC dTdt=0.00798552 dHdt=0.0987488 cm/yr slr=13.9712 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1863 T=-0.163789 degC Dtdt=0.00798552 DHdt_no_ice=0.0368607 cm/yr slr_no_ice=1.8066 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1864 T=-0.152332 degC dTdt=0.0124661 dHdt=0.0832099 cm/yr slr=14.0544 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1864 T=-0.152332 degC Dtdt=0.0124661 DHdt_no_ice=0.0489788 cm/yr slr_no_ice=1.85558 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1865 T=-0.138857 degC dTdt=0.0130637 dHdt=0.0878281 cm/yr slr=14.1422 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1865 T=-0.138857 degC Dtdt=0.0130637 DHdt_no_ice=0.0515506 cm/yr slr_no_ice=1.90713 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1866 T=-0.126205 degC dTdt=0.0116719 dHdt=0.101733 cm/yr slr=14.2439 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1866 T=-0.126205 degC Dtdt=0.0116719 DHdt_no_ice=0.0490834 cm/yr slr_no_ice=1.95621 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1867 T=-0.115513 degC dTdt=0.00970158 dHdt=0.117375 cm/yr slr=14.3613 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1867 T=-0.115513 degC Dtdt=0.00970158 DHdt_no_ice=0.0450129 cm/yr slr_no_ice=2.00122 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1868 T=-0.106802 degC dTdt=0.00760931 dHdt=0.132505 cm/yr slr=14.4938 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1868 T=-0.106802 degC Dtdt=0.00760931 DHdt_no_ice=0.0404791 cm/yr slr_no_ice=2.0417 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1869 T=-0.100295 degC dTdt=0.00582662 dHdt=0.144885 cm/yr slr=14.6387 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1869 T=-0.100295 degC Dtdt=0.00582662 DHdt_no_ice=0.036543 cm/yr slr_no_ice=2.07824 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1870 T=-0.0951484 degC dTdt=0.00499034 dHdt=0.151864 cm/yr slr=14.7906 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1870 T=-0.0951484 degC Dtdt=0.00499034 DHdt_no_ice=0.034864 cm/yr slr_no_ice=2.11311 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1871 T=-0.090314 degC dTdt=0.00403748 dHdt=0.15924 cm/yr slr=14.9498 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1871 T=-0.090314 degC Dtdt=0.00403748 DHdt_no_ice=0.0328686 cm/yr slr_no_ice=2.14598 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1872 T=-0.0870735 degC dTdt=0.00241546 dHdt=0.169003 cm/yr slr=15.1188 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1872 T=-0.0870735 degC Dtdt=0.00241546 DHdt_no_ice=0.0290728 cm/yr slr_no_ice=2.17505 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1873 T=-0.0854831 degC dTdt=0.00215552 dHdt=0.171167 cm/yr slr=15.29 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1873 T=-0.0854831 degC Dtdt=0.00215552 DHdt_no_ice=0.0285502 cm/yr slr_no_ice=2.2036 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1874 T=-0.0827624 degC dTdt=0.0025606 dHdt=0.170706 cm/yr slr=15.4607 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1874 T=-0.0827624 degC Dtdt=0.0025606 DHdt_no_ice=0.0297805 cm/yr slr_no_ice=2.23338 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1875 T=-0.0803619 degC dTdt=0.000517947 dHdt=0.182059 cm/yr slr=15.6427 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1875 T=-0.0803619 degC Dtdt=0.000517947 DHdt_no_ice=0.0248659 cm/yr slr_no_ice=2.25825 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1876 T=-0.0817265 degC dTdt=-0.00113914 dHdt=0.189415 cm/yr slr=15.8322 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1876 T=-0.0817265 degC Dtdt=-0.00113914 DHdt_no_ice=0.020614 cm/yr slr_no_ice=2.27886 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1877 T=-0.0826402 degC dTdt=0.00101218 dHdt=0.178362 cm/yr slr=16.0105 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1877 T=-0.0826402 degC Dtdt=0.00101218 DHdt_no_ice=0.0259192 cm/yr slr_no_ice=2.30478 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1878 T=-0.0797022 degC dTdt=0.00371241 dHdt=0.166776 cm/yr slr=16.1773 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1878 T=-0.0797022 degC Dtdt=0.00371241 DHdt_no_ice=0.0329049 cm/yr slr_no_ice=2.33769 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1879 T=-0.0752153 degC dTdt=0.00452019 dHdt=0.165331 cm/yr slr=16.3426 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1879 T=-0.0752153 degC Dtdt=0.00452019 DHdt_no_ice=0.0352832 cm/yr slr_no_ice=2.37297 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1880 T=-0.0706618 degC dTdt=0.00465284 dHdt=0.16723 cm/yr slr=16.5099 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1880 T=-0.0706618 degC Dtdt=0.00465284 DHdt_no_ice=0.0359792 cm/yr slr_no_ice=2.40895 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1881 T=-0.0659097 degC dTdt=-0.00051212 dHdt=0.1952 cm/yr slr=16.7051 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1881 T=-0.0659097 degC Dtdt=-0.00051212 DHdt_no_ice=0.0234469 cm/yr slr_no_ice=2.43239 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1882 T=-0.071686 degC dTdt=-0.0448119 dHdt=0.409034 cm/yr slr=17.1141 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1882 T=-0.071686 degC Dtdt=-0.0448119 DHdt_no_ice=-0.0877646 cm/yr slr_no_ice=2.34463 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1883 T=-0.155533 degC dTdt=-0.108193 dHdt=0.672649 cm/yr slr=17.7867 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1883 T=-0.155533 degC Dtdt=-0.108193 DHdt_no_ice=-0.252926 cm/yr slr_no_ice=2.0917 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1884 T=-0.288073 degC dTdt=-0.0917658 dHdt=0.517932 cm/yr slr=18.3047 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1884 T=-0.288073 degC Dtdt=-0.0917658 DHdt_no_ice=-0.22246 cm/yr slr_no_ice=1.86924 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1885 T=-0.339065 degC dTdt=-0.0199059 dHdt=0.137263 cm/yr slr=18.4419 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1885 T=-0.339065 degC Dtdt=-0.0199059 DHdt_no_ice=-0.04689 cm/yr slr_no_ice=1.82235 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1886 T=-0.327885 degC dTdt=0.0154316 dHdt=-0.0296303 cm/yr slr=18.4123 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1886 T=-0.327885 degC Dtdt=0.0154316 DHdt_no_ice=0.0423482 cm/yr slr_no_ice=1.8647 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1887 T=-0.308202 degC dTdt=0.0200482 dHdt=-0.0412294 cm/yr slr=18.3711 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1887 T=-0.308202 degC Dtdt=0.0200482 DHdt_no_ice=0.0554644 cm/yr slr_no_ice=1.92017 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1888 T=-0.287788 degC dTdt=0.0142282 dHdt=-0.00127983 cm/yr slr=18.3698 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1888 T=-0.287788 degC Dtdt=0.0142282 DHdt_no_ice=0.0425476 cm/yr slr_no_ice=1.96271 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1889 T=-0.279745 degC dTdt=0.00329473 dHdt=0.0567984 cm/yr slr=18.4266 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1889 T=-0.279745 degC Dtdt=0.00329473 DHdt_no_ice=0.0158572 cm/yr slr_no_ice=1.97857 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1890 T=-0.281199 degC dTdt=0.00118127 dHdt=0.0663405 cm/yr slr=18.4929 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1890 T=-0.281199 degC Dtdt=0.00118127 DHdt_no_ice=0.0104573 cm/yr slr_no_ice=1.98903 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1891 T=-0.277383 degC dTdt=0.011041 dHdt=0.0201646 cm/yr slr=18.5131 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1891 T=-0.277383 degC Dtdt=0.011041 DHdt_no_ice=0.0354119 cm/yr slr_no_ice=2.02444 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1892 T=-0.259117 degC dTdt=0.0228775 dHdt=-0.0276049 cm/yr slr=18.4855 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1892 T=-0.259117 degC Dtdt=0.0228775 DHdt_no_ice=0.0664643 cm/yr slr_no_ice=2.0909 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1893 T=-0.231628 degC dTdt=0.0288198 dHdt=-0.0413285 cm/yr slr=18.4442 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1893 T=-0.231628 degC Dtdt=0.0288198 DHdt_no_ice=0.0835192 cm/yr slr_no_ice=2.17442 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1894 T=-0.201477 degC dTdt=0.0261589 dHdt=-0.011406 cm/yr slr=18.4328 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1894 T=-0.201477 degC Dtdt=0.0261589 DHdt_no_ice=0.0792791 cm/yr slr_no_ice=2.2537 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1895 T=-0.17931 degC dTdt=0.0129496 dHdt=0.0657334 cm/yr slr=18.4985 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1895 T=-0.17931 degC Dtdt=0.0129496 DHdt_no_ice=0.0480291 cm/yr slr_no_ice=2.30173 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1896 T=-0.175578 degC dTdt=-0.00055066 dHdt=0.133975 cm/yr slr=18.6325 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1896 T=-0.175578 degC Dtdt=-0.00055066 DHdt_no_ice=0.0145771 cm/yr slr_no_ice=2.31631 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1897 T=-0.180411 degC dTdt=0.00036341 dHdt=0.126789 cm/yr slr=18.7593 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1897 T=-0.180411 degC Dtdt=0.00036341 DHdt_no_ice=0.0164756 cm/yr slr_no_ice=2.33278 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1898 T=-0.174851 degC dTdt=0.0100844 dHdt=0.0822697 cm/yr slr=18.8415 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1898 T=-0.174851 degC Dtdt=0.0100844 DHdt_no_ice=0.0412229 cm/yr slr_no_ice=2.37401 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1899 T=-0.160243 degC dTdt=0.0153705 dHdt=0.0645488 cm/yr slr=18.9061 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1899 T=-0.160243 degC Dtdt=0.0153705 DHdt_no_ice=0.0556068 cm/yr slr_no_ice=2.42961 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1900 T=-0.14411 degC dTdt=0.0140073 dHdt=0.0802623 cm/yr slr=18.9863 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1900 T=-0.14411 degC Dtdt=0.0140073 DHdt_no_ice=0.0534895 cm/yr slr_no_ice=2.4831 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1901 T=-0.132228 degC dTdt=-0.00887091 dHdt=0.19902 cm/yr slr=19.1854 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1901 T=-0.132228 degC Dtdt=-0.00887091 DHdt_no_ice=-0.00275551 cm/yr slr_no_ice=2.48035 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1902 T=-0.161852 degC dTdt=-0.0447842 dHdt=0.358406 cm/yr slr=19.5438 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1902 T=-0.161852 degC Dtdt=-0.0447842 DHdt_no_ice=-0.0949087 cm/yr slr_no_ice=2.38544 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1903 T=-0.221796 degC dTdt=-0.040309 dHdt=0.302908 cm/yr slr=19.8467 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1903 T=-0.221796 degC Dtdt=-0.040309 DHdt_no_ice=-0.0885162 cm/yr slr_no_ice=2.29692 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1904 T=-0.24247 degC dTdt=-0.00096398 dHdt=0.0985403 cm/yr slr=19.9452 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1904 T=-0.24247 degC Dtdt=-0.00096398 DHdt_no_ice=0.00819245 cm/yr slr_no_ice=2.30512 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1905 T=-0.223724 degC dTdt=0.0212919 dHdt=-1.57978e-05 cm/yr slr=19.9452 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1905 T=-0.223724 degC Dtdt=0.0212919 DHdt_no_ice=0.0653317 cm/yr slr_no_ice=2.37045 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1906 T=-0.199886 degC dTdt=0.0185145 dHdt=0.0269426 cm/yr slr=19.9721 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1906 T=-0.199886 degC Dtdt=0.0185145 DHdt_no_ice=0.0602953 cm/yr slr_no_ice=2.43074 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1907 T=-0.186695 degC dTdt=0.0122042 dHdt=0.06525 cm/yr slr=20.0374 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1907 T=-0.186695 degC Dtdt=0.0122042 DHdt_no_ice=0.0455749 cm/yr slr_no_ice=2.47632 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1908 T=-0.175478 degC dTdt=0.01262 dHdt=0.0694946 cm/yr slr=20.1069 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1908 T=-0.175478 degC Dtdt=0.01262 DHdt_no_ice=0.0475117 cm/yr slr_no_ice=2.52383 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1909 T=-0.161455 degC dTdt=0.0138126 dHdt=0.0715032 cm/yr slr=20.1784 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1909 T=-0.161455 degC Dtdt=0.0138126 DHdt_no_ice=0.0516151 cm/yr slr_no_ice=2.57544 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1910 T=-0.147853 degC dTdt=0.0127005 dHdt=0.0845701 cm/yr slr=20.263 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1910 T=-0.147853 degC Dtdt=0.0127005 DHdt_no_ice=0.049923 cm/yr slr_no_ice=2.62537 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1911 T=-0.136054 degC dTdt=-0.000208696 dHdt=0.154432 cm/yr slr=20.4174 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1911 T=-0.136054 degC Dtdt=-0.000208696 DHdt_no_ice=0.0185939 cm/yr slr_no_ice=2.64396 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1912 T=-0.14827 degC dTdt=-0.0165068 dHdt=0.227452 cm/yr slr=20.6448 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1912 T=-0.14827 degC Dtdt=-0.0165068 DHdt_no_ice=-0.0231286 cm/yr slr_no_ice=2.62083 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1913 T=-0.169068 degC dTdt=-0.00773639 dHdt=0.17283 cm/yr slr=20.8177 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1913 T=-0.169068 degC Dtdt=-0.00773639 DHdt_no_ice=-0.00286643 cm/yr slr_no_ice=2.61797 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1914 T=-0.163743 degC dTdt=0.0108809 dHdt=0.0845876 cm/yr slr=20.9023 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1914 T=-0.163743 degC Dtdt=0.0108809 DHdt_no_ice=0.0441028 cm/yr slr_no_ice=2.66207 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1915 T=-0.147306 degC dTdt=0.0150123 dHdt=0.0735481 cm/yr slr=20.9758 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1915 T=-0.147306 degC Dtdt=0.0150123 DHdt_no_ice=0.0557463 cm/yr slr_no_ice=2.71782 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1916 T=-0.133718 degC dTdt=0.0119616 dHdt=0.0961062 cm/yr slr=21.0719 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1916 T=-0.133718 degC Dtdt=0.0119616 DHdt_no_ice=0.0492064 cm/yr slr_no_ice=2.76702 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1917 T=-0.123383 degC dTdt=0.00974809 dHdt=0.11274 cm/yr slr=21.1847 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1917 T=-0.123383 degC Dtdt=0.00974809 DHdt_no_ice=0.0444996 cm/yr slr_no_ice=2.81152 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1918 T=-0.114222 degC dTdt=0.0100409 dHdt=0.116435 cm/yr slr=21.3011 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1918 T=-0.114222 degC Dtdt=0.0100409 DHdt_no_ice=0.0459645 cm/yr slr_no_ice=2.85749 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1919 T=-0.103301 degC dTdt=0.00548245 dHdt=0.144887 cm/yr slr=21.446 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1919 T=-0.103301 degC Dtdt=0.00548245 DHdt_no_ice=0.035442 cm/yr slr_no_ice=2.89293 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1920 T=-0.103257 degC dTdt=0.00142346 dHdt=0.164801 cm/yr slr=21.6108 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1920 T=-0.103257 degC Dtdt=0.00142346 DHdt_no_ice=0.0252981 cm/yr slr_no_ice=2.91823 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1921 T=-0.100454 degC dTdt=0.00642167 dHdt=0.141879 cm/yr slr=21.7527 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1921 T=-0.100454 degC Dtdt=0.00642167 DHdt_no_ice=0.0380178 cm/yr slr_no_ice=2.95624 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1922 T=-0.0904138 degC dTdt=0.00872502 dHdt=0.136216 cm/yr slr=21.8889 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1922 T=-0.0904138 degC Dtdt=0.00872502 DHdt_no_ice=0.0445794 cm/yr slr_no_ice=3.00082 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1923 T=-0.0830044 degC dTdt=0.00632717 dHdt=0.152114 cm/yr slr=22.041 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1923 T=-0.0830044 degC Dtdt=0.00632717 DHdt_no_ice=0.0391776 cm/yr slr_no_ice=3.04 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1924 T=-0.0777594 degC dTdt=0.00505347 dHdt=0.161293 cm/yr slr=22.2023 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1924 T=-0.0777594 degC Dtdt=0.00505347 DHdt_no_ice=0.0364129 cm/yr slr_no_ice=3.07641 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1925 T=-0.0728974 degC dTdt=0.00501221 dHdt=0.164218 cm/yr slr=22.3665 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1925 T=-0.0728974 degC Dtdt=0.00501221 DHdt_no_ice=0.0366987 cm/yr slr_no_ice=3.11311 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1926 T=-0.067735 degC dTdt=0.00434642 dHdt=0.170371 cm/yr slr=22.5369 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1926 T=-0.067735 degC Dtdt=0.00434642 DHdt_no_ice=0.0354472 cm/yr slr_no_ice=3.14856 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1927 T=-0.0642046 degC dTdt=0.00142586 dHdt=0.186659 cm/yr slr=22.7235 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1927 T=-0.0642046 degC Dtdt=0.00142586 DHdt_no_ice=0.0284283 cm/yr slr_no_ice=3.17699 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1928 T=-0.0648833 degC dTdt=-0.00327055 dHdt=0.209291 cm/yr slr=22.9328 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1928 T=-0.0648833 degC Dtdt=-0.00327055 DHdt_no_ice=0.016633 cm/yr slr_no_ice=3.19362 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1929 T=-0.0707457 degC dTdt=-0.00269615 dHdt=0.203194 cm/yr slr=23.136 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1929 T=-0.0707457 degC Dtdt=-0.00269615 DHdt_no_ice=0.0176 cm/yr slr_no_ice=3.21122 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1930 T=-0.0702756 degC dTdt=0.00396215 dHdt=0.170831 cm/yr slr=23.3068 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1930 T=-0.0702756 degC Dtdt=0.00396215 DHdt_no_ice=0.0342833 cm/yr slr_no_ice=3.2455 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1931 T=-0.0628214 degC dTdt=0.00736976 dHdt=0.158308 cm/yr slr=23.4652 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1931 T=-0.0628214 degC Dtdt=0.00736976 DHdt_no_ice=0.0433987 cm/yr slr_no_ice=3.2889 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1932 T=-0.0555361 degC dTdt=0.00634465 dHdt=0.167411 cm/yr slr=23.6326 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1932 T=-0.0555361 degC Dtdt=0.00634465 DHdt_no_ice=0.0414188 cm/yr slr_no_ice=3.33032 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1933 T=-0.0501321 degC dTdt=0.00564225 dHdt=0.173879 cm/yr slr=23.8064 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1933 T=-0.0501321 degC Dtdt=0.00564225 DHdt_no_ice=0.0400951 cm/yr slr_no_ice=3.37042 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1934 T=-0.0442516 degC dTdt=0.00502395 dHdt=0.180202 cm/yr slr=23.9866 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1934 T=-0.0442516 degC Dtdt=0.00502395 DHdt_no_ice=0.0390198 cm/yr slr_no_ice=3.40944 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1935 T=-0.0400842 degC dTdt=0.00369849 dHdt=0.18903 cm/yr slr=24.1757 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1935 T=-0.0400842 degC Dtdt=0.00369849 DHdt_no_ice=0.0360395 cm/yr slr_no_ice=3.44548 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1936 T=-0.0368546 degC dTdt=0.00226025 dHdt=0.197886 cm/yr slr=24.3736 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1936 T=-0.0368546 degC Dtdt=0.00226025 DHdt_no_ice=0.0327023 cm/yr slr_no_ice=3.47818 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1937 T=-0.0355637 degC dTdt=0.00205375 dHdt=0.199621 cm/yr slr=24.5732 cm
Tue Mar 21 15:37:31 2023:DEBUG:compute_slr: 1937 T=-0.0355637 degC Dtdt=0.00205375 DHdt_no_ice=0.0322893 cm/yr slr_no_ice=3.51047 cm
